_id,lat,lng,main_damage,grouped_damage,confidence_level,geo_result,occupancy,address,parsed_address,address_dict,country,parish,town,suburb,street,place
"BLDG22499","15.29753559","-61.35745943","Moderately Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG22500","15.29687895","-61.35799731","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22501","15.29632156","-61.35658199","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22502","15.29624745","-61.35829478","Moderately Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22503","15.29820657","-61.35928346","Moderately Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG22504","15.29730461","-61.35897636","Moderately Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG22505","15.29722354","-61.35892772","Moderately Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG22506","15.297091199999999","-61.35963089","Moderately Damaged","Damaged Buildings","nan","15.3080491,-61.3661528,suburb","suburb","Louisville, Eggleston, Saint George Parish, 00109-800, Dominica","Louisville,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Louisville","None"
"BLDG22507","15.29729598","-61.3598387","Completely Destroyed","Damaged Buildings","nan","15.3080491,-61.3661528,suburb","suburb","Louisville, Eggleston, Saint George Parish, 00109-800, Dominica","Louisville,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Louisville","None"
"BLDG22508","15.29660564","-61.36067247","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22509","15.29766578","-61.36135405","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22510","15.29792441","-61.36197719","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22511","15.29768116","-61.36182202","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22512","15.29731627","-61.36179098","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22513","15.29750104","-61.36171563","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22514","15.29783842","-61.36166374","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22515","15.29744308","-61.36155595","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22516","15.29759875","-61.36158861","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22517","15.29674497","-61.36133041","Completely Destroyed","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22518","15.29686071","-61.36121557","Moderately Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22519","15.297441699999998","-61.36055203","Moderately Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22520","15.29661319","-61.3604784","Moderately Damaged","Damaged Buildings","nan","15.3080491,-61.3661528,suburb","suburb","Louisville, Eggleston, Saint George Parish, 00109-800, Dominica","Louisville,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Louisville","None"
"BLDG22521","15.29643624","-61.36039663","Highly Damaged","Damaged Buildings","nan","15.3080491,-61.3661528,suburb","suburb","Louisville, Eggleston, Saint George Parish, 00109-800, Dominica","Louisville,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Louisville","None"
"BLDG22522","15.29640761","-61.36056931","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG22523","15.29644433","-61.36068605","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22524","15.29621807","-61.36040141","Highly Damaged","Damaged Buildings","nan","15.3080491,-61.3661528,suburb","suburb","Louisville, Eggleston, Saint George Parish, 00109-800, Dominica","Louisville,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Louisville","None"
"BLDG22525","15.29711387","-61.35986784","Moderately Damaged","Damaged Buildings","nan","15.3080491,-61.3661528,suburb","suburb","Louisville, Eggleston, Saint George Parish, 00109-800, Dominica","Louisville,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Louisville","None"
"BLDG22526","15.29720423","-61.35914652","Moderately Damaged","Damaged Buildings","nan","15.3080491,-61.3661528,suburb","suburb","Louisville, Eggleston, Saint George Parish, 00109-800, Dominica","Louisville,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Louisville","None"
"BLDG22527","15.29706692","-61.35998831","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22528","15.29709201","-61.36014825","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22529","15.29709912","-61.36030217","Highly Damaged","Damaged Buildings","nan","15.2970818,-61.3603904,apartment","apartment","Matthews Miracle View, Valley Road, Silverlake, Fond Cani, Saint George Parish, 00109-800, Dominica","Matthews Miracle View,Valley Road,Silverlake,Fond Cani,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Fond Cani","None","Silverlake","Valley Road"
"BLDG22530","15.29712798","-61.36056986","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22531","15.29621008","-61.36012739","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG22532","15.29633388","-61.35988931","Moderately Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG22533","15.29814681","-61.36214175","Highly Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22534","15.29796117","-61.36283302","Moderately Damaged","Damaged Buildings","nan","15.3051115,-61.3698232,suburb","suburb","Silverlake, Eggleston, Saint George Parish, 00109-800, Dominica","Silverlake,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Silverlake","None"
"BLDG22535","15.29605718","-61.36292172","Moderately Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG22536","15.29597579","-61.36405315","Negligible to slight damage","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG22537","15.29728262","-61.36470819","Highly Damaged","Damaged Buildings","nan","15.3020824,-61.37327,suburb","suburb","Elmshall, Eggleston, Saint George Parish, 00109-800, Dominica","Elmshall,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Elmshall","None"
"BLDG22538","15.29658745","-61.36333149","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG22539","15.29634682","-61.36328901","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG22540","15.29689707","-61.36348799","Negligible to slight damage","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG22541","15.29727081","-61.36309337","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG22542","15.29696276","-61.36315119","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
"BLDG22543","15.29712458","-61.36271757","Highly Damaged","Damaged Buildings","nan","15.2974227,-61.3568522,village","village","Newtown, Eggleston, Saint George Parish, 00109-800, Dominica","Newtown,Eggleston,Saint George Parish,Dominica","[object BSON]","Dominica","Saint George Parish","Eggleston","None","Newtown","None"
