bldg_id,lat,lng,bldg_address,bldg_name,submarket,zip_code,floor_area,bldg_class,nstory,constr_year
B0459,47.300052,-122.322131,909 S 336th St,Omni Building,Federal Way/Auburn,98003,"39,516",B,3,1979
B0460,47.308917,-122.230396,121 N Division St,Auburn Medical Plaza II,Federal Way/Auburn,98001,"42,408",B,3,2009
B0461,47.301646,-122.327217,33433-33455 6th Ave S,Cedar Park @ West Campus,Federal Way/Auburn,98003,"48,869",B,2,2008
B0462,47.298342,-122.329641,33801 1st Way S,Washington Park I,Federal Way/Auburn,98003,"49,932",B,3,1990
B0463,47.303813,-122.32443,33400 8th Ave S,Park Center I,Federal Way/Auburn,98003,"50,000",B,2,1982
B0464,47.303806,-122.322319,33301 9th Ave S,ABAM Building,Federal Way/Auburn,98003,"51,124",B,3,1985
B0465,47.292931,-122.32374,34503 9th Ave S,Medical Pavilion at St. Francis,Federal Way/Auburn,98003,"51,465",B,3,1997
B0466,47.29807,-122.290058,33810 Weyerhaeuser Way S,Talon Building,Federal Way/Auburn,98001,"55,172",B,2,2001
B0467,47.297366,-122.292218,33820 Weyerhaeuser Way S,Heron Building,Federal Way/Auburn,98001,"55,755",B,2,2001
B0468,47.314362,-122.287888,32032 Weyerhaeuser Way S,WEA Bldg,Federal Way/Auburn,98001,"58,500",B,2,2003
B0469,47.301342,-122.319595,1010 S 336th St,Granville Court,Federal Way/Auburn,98003,"60,000",B,3,1982
B0470,47.292709,-122.290858,3450 S 344th Way,East Campus IV,Federal Way/Auburn,98001,"65,462",B,2,1999
B0471,47.304966,-122.32478,33330 8th Ave S,NW Corporate Center,Federal Way/Auburn,98003,"69,528",B,3,1984
B0472,47.296875,-122.292231,33936 Weyerhaeuser Way S,East Campus IV,Federal Way/Auburn,98001,"72,000",B,3,2000
B0473,47.296471,-122.291039,33940 Weyerhaeuser Way S,East Campus III,Federal Way/Auburn,98001,"72,000",B,3,2000
B0474,47.314262,-122.300461,2505 S 320th St,The Centre at Federal Way,Federal Way/Auburn,98003,"74,031",B,6,1987
B0475,47.303926,-122.326474,33325 8th Ave S,Paragon Bldg,Federal Way/Auburn,98003,"86,123",B,2,1994
B0476,47.299408,-122.326645,505 S 336th St,Fountain Plaza I,Federal Way/Auburn,98003,"88,288",B,6,1982
B0477,47.294496,-122.287905,3600 S 344th Way,East Campus Corporate Park V,Federal Way/Auburn,98001,"97,216",B,2,2001
B0478,47.313198,-122.294006,32125 32nd Ave S,I-5 Technology Center,Federal Way/Auburn,98001,"102,030",B,2,2001
B0479,47.314299,-122.29345,32001 32nd Ave S,East Campus Corporate Park I,Federal Way/Auburn,98001,"105,807",B,4,2001
B0480,47.302555,-122.325356,33405 8th Ave S,Evergreen Corporate Plaza,Federal Way/Auburn,98003,"114,707",B,2,1979
B0481,47.291569,-122.288887,3455 S 344th Way,East Campus VI,Federal Way/Auburn,98001,"114,769",B,3,1999
B0482,47.294746,-122.243324,1002 15th St SW,Auburn Corporate Center II,Federal Way/Auburn,98001,"116,000",B,2,1989
B0483,47.294815,-122.246193,1102 15th St SW,Auburn Corporate Center I,Federal Way/Auburn,98001,"149,268",B,2,1991
B0484,47.289581,-122.29055,34834 Weyerhaeuser Way S,,Federal Way/Auburn,98001,"150,045",B,4,1995
B0485,47.31165,-122.29454,32275 32nd Ave S,Davita Data Center North 1,Federal Way/Auburn,98001,"186,612",B,2,1999
B0486,47.299242,-122.295062,33663 Weyerhaeuser Way S,The Greenline,Federal Way/Auburn,98001,"350,717",B,5,1971
B0487,47.314969,-122.212532,1314 8th St NE,8th Street Medical Bldg,Federal Way/Auburn,98002,"30,000",C,2,1997
B0488,47.28711,-122.187996,3101 Auburn Way S,Bldg 1,Federal Way/Auburn,98092,"34,770",C,3,1971
B0489,47.305301,-122.229535,10 2nd St SE,,Federal Way/Auburn,98002,"42,290",C,3,1955
B0490,47.28711,-122.187996,3101 Auburn Way S,Control & Radar Bldg,Federal Way/Auburn,98092,"42,352",C,2,1961
B0491,47.314206,-122.331507,301 S 320th St,,Federal Way/Auburn,98003,"59,697",C,1,1974
B0492,47.300379,-122.330858,33501 1st Way S,,Federal Way/Auburn,98003,"92,257",C,2,1988
B0493,47.32921117,-122.5791752,3025 Harborview Dr,The Russell Family Foundation,Gig Harbor/W Pierce Co,98335,33061,B,2,
B0494,47.358639,-122.61231,Canterwood Dr @ Borgen Blvd,Gig Harbor North Medical Pavilion,Gig Harbor/W Pierce Co,98332,80000,B,4,
B0495,47.363291,-122.613148,11511 Canterwood Blvd NW,Milgard Medical Pavilion at St. Anthony,Gig Harbor/W Pierce Co,98332,"85,903",A,5,2009
B0496,47.311056,-122.577846,5801 Soundview Dr,Soundview,Gig Harbor/W Pierce Co,98335,"32,043",B,2,1997
B0497,47.299428,-122.577638,4545 Point Fosdick Dr NW,,Gig Harbor/W Pierce Co,98335,"51,666",B,2,2006
B0498,47.309336,-122.57571,2727 Hollycroft St,East,Gig Harbor/W Pierce Co,98335,"64,309",B,4,2004
B0499,47.282113,-122.56302,2605 Jahn Ave NW,Gateway Pointe Business Park - Bldg D,Gig Harbor/W Pierce Co,98335,"78,880",B,2,1993
B0500,47.30041,-122.581203,4700 Point Fosdick Dr NW,Fosdick Bldg,Gig Harbor/W Pierce Co,98335,"173,838",B,3,1990
B0501,47.580025,-122.135422,3245 158th Ave SE,I-90 Bellevue I,I-90 Corridor,98008,"67,408",A,3,1986
B0502,47.580967,-122.132141,3305 160th Ave SE,I-90 Bellevue II,I-90 Corridor,98008,"70,123",A,3,1986
B0503,47.577789,-122.143349,14725 SE 36th St,Crestwood Corporate Plaza,I-90 Corridor,98006,"73,653",A,4,2001
B0504,47.579197,-122.165154,3605 132nd Ave SE,One Newport,I-90 Corridor,98006,"89,850",A,4,1985
B0505,47.579754,-122.130325,3326 160th Ave SE,Kenyon Center,I-90 Corridor,98008,"94,860",A,4,1986
B0506,47.578188,-122.171605,3545 Factoria Blvd SE,Sterling Plaza II,I-90 Corridor,98006,"97,405",A,5,2001
B0507,47.579297,-122.169006,3535 Factoria Blvd SE,Sterling Plaza I,I-90 Corridor,98006,"132,240",A,6,1989
B0508,47.578724,-122.166718,3617 131st Ave SE,Newport Terrace,I-90 Corridor,98006,"144,900",A,6,1992
B0509,47.582493,-122.1533,3150 139th Ave SE,Sunset North IV,I-90 Corridor,98007,"152,633",A,5,1999
B0510,47.577738,-122.166495,3655 131st Ave SE,Four Newport,I-90 Corridor,98006,"153,697",A,6,2000
B0511,47.58177,-122.154201,3180 139th Ave SE,Sunset North III,I-90 Corridor,98007,"156,101",A,5,1999
B0512,47.58326,-122.154018,3120 139th Ave SE,Sunset North V,I-90 Corridor,98007,"160,574",A,5,1999
B0513,47.578644,-122.165215,3625 132nd Ave SE,Two Newport,I-90 Corridor,98006,"165,320",A,6,2010
B0514,47.583604,-122.131253,3009 160th Ave SE,Advanta Office B,I-90 Corridor,98008,"196,000",A,7,2008
B0515,47.584087,-122.13065,3007 160th Ave SE,Advanta Office A,I-90 Corridor,98008,"200,000",A,7,2008
B0516,47.578053,-122.16504,3650 131st Ave SE,Newport Tower,I-90 Corridor,98006,"222,894",A,7,1988
B0517,47.583582,-122.130622,3003 160th Ave SE,Advanta Office C,I-90 Corridor,98008,"240,322",A,7,2008
B0518,47.576599,-122.167099,12920 SE 38th St,Five Newport,I-90 Corridor,98006,"283,100",A,10,2000
B0519,47.578837,-122.164063,13231 SE 36th St,Newport Heights,I-90 Corridor,98006,"30,684",B,2,1983
B0520,47.585309,-122.164734,2700 Richards Rd,Pacific International Building,I-90 Corridor,98005,"31,907",B,3,1990
B0521,47.582613,-122.128553,3156 160th Ave SE,,I-90 Corridor,98008,"34,678",B,2,1983
B0522,47.582603,-122.166779,3150 Richards Rd,3150 Building,I-90 Corridor,98005,"34,811",B,2,1984
B0523,47.58239,-122.162341,13230 SE 32nd St,PSE Factoria Service Center,I-90 Corridor,98005,"37,788",B,2,2009
B0524,47.582436,-122.168671,12822 SE 32nd St,Biocontrol Systems Building,I-90 Corridor,98005,"39,500",B,2,1998
B0525,47.572216,-122.168484,4122 Factoria Blvd SE,Newport Place,I-90 Corridor,98006,"41,081",B,4,1982
B0526,47.583572,-122.134628,15400 SE 30th Pl,NCR Executive Center,I-90 Corridor,98007,"43,000",B,2,1985
B0527,47.579279,-122.129,3460 161st Ave SE,I-90 Corporate B,I-90 Corridor,98008,"43,637",B,2,1982
B0528,47.578417,-122.14945,14205 SE 36th St,14205 Building,I-90 Corridor,98006,"43,836",B,3,1990
B0529,47.578992,-122.160834,13451 SE 36th St,Factoria Medical Center,I-90 Corridor,98006,"45,628",B,2,1987
B0530,47.579662,-122.127731,3350 161st Ave SE,I-90 Corporate A,I-90 Corridor,98008,"45,636",B,2,1982
B0531,47.577065,-122.134346,15405 SE 37th St,15405 SE 37th,I-90 Corridor,98006,"50,050",B,2,1999
B0532,47.577473,-122.171089,12600 SE 38th St,12600 Building,I-90 Corridor,98006,"57,000",B,2,1980
B0533,47.5811,-122.129465,3190 160th Ave SE,Department of Ecology Building,I-90 Corridor,98008,"60,423",B,2,1982
B0534,47.581337,-122.147751,3245 146th Pl SE,Lincoln Executive Center III,I-90 Corridor,98007,"64,614",B,3,1986
B0535,47.583359,-122.136459,15325 SE 30th Pl,Eastgate Office 1,I-90 Corridor,98007,"65,217",B,3,1985
B0536,47.582962,-122.134,15500 SE 30th Pl,The Eastgate Building,I-90 Corridor,98007,"65,843",B,3,1999
B0537,47.579784,-122.13308,15900 SE Eastgate Way,Commons on 90 B,I-90 Corridor,98008,"66,355",B,3,1988
B0538,47.578671,-122.156822,3633 136th Pl SE,Bellevue Terrace,I-90 Corridor,98006,"69,980",B,3,1983
B0539,47.580089,-122.133705,15800 SE Eastgate Way,Commons on 90 A,I-90 Corridor,98008,"73,974",B,3,1988
B0540,47.579113,-122.155632,3600 136th Pl SE,Benaroya I-90 Center South,I-90 Corridor,98006,"79,905",B,4,1986
B0541,47.580395,-122.144997,3380 146th Pl SE,Lincoln Executive Center I,I-90 Corridor,98007,"83,134",B,4,1984
B0542,47.580387,-122.147324,14432 SE Eastgate Way,Lincoln Executive Center II,I-90 Corridor,98007,"84,517",B,4,1986
B0543,47.578714,-122.15932,13555 SE 36th St,Pacific Corporate Center,I-90 Corridor,98006,"85,146",B,3,1987
B0544,47.582967,-122.136694,15375 SE 30th Pl,Eastgate Office 3,I-90 Corridor,98007,"99,800",B,3,1986
B0545,47.58384,-122.127411,2810 160th Ave SE,Boeing,I-90 Corridor,98008,"103,311",B,3,1981
B0546,47.587169,-122.12463,2710 160th Ave NE,,I-90 Corridor,98008,"107,663",B,4,1986
B0547,47.582214,-122.136587,15395 SE 30th Pl,Eastgate Office 4,I-90 Corridor,98007,"115,970",B,3,1985
B0548,47.581133,-122.155628,13920 SE Eastgate Way,Sunset Corporate 2,I-90 Corridor,98005,"153,396",B,5,1992
B0549,47.580537,-122.156407,13810 SE Eastgate Way,Sunset Corporate 1,I-90 Corridor,98005,"156,796",B,5,1992
B0550,47.585425,-122.125513,2750 160th Ave NE,Boeing Computer Services,I-90 Corridor,98008,"848,488",B,3,1981
B0551,47.582731,-122.127715,3076 160th Ave SE,90 North 4,I-90 Corridor,98008,"34,340",C,2,1983
B0552,47.582607,-122.131166,3305 158th Ave SE,,I-90 Corridor,98008,"66,827",C,3,1985
B0553,47.4390827,-122.2130181,4500 Talbot Rd S,Talbot Place Medical,Kent Valley,98055,66000,B,3,
B0554,47.44108652,-122.2139503,305 S 43rd St,Valley Center Medical Office,Kent Valley,98055,189000,B,12,
B0555,47.439909,-122.254753,18100 Andover Park W,Continental Mills Corp HQ,Kent Valley,98188,"59,567",A,2,2011
B0556,47.36232,-122.229181,1851 Central Pl S,Oakhurst Office Park,Kent Valley,98030,"30,476",B,2,1980
B0557,47.397974,-122.253589,6414 S 228th St,REI Headquarters-Whitaker Bldg,Kent Valley,98032,"31,816",B,2,1989
B0558,47.391535,-122.250149,6703 S 234th St,Van Doren's Landing Office Plaza,Kent Valley,98032,"35,550",B,3,2001
B0559,47.44153,-122.209818,601 S Carr Rd,Pacific Medical Clinic Renton,Kent Valley,98055,"36,625",B,4,1989
B0560,47.381812,-122.229334,403 E Meeker St,Kent Community Health Center,Kent Valley,98030,"40,134",B,3,1997
B0561,47.381535,-122.262014,24437 Russell Rd,Plaza by the Green,Kent Valley,98032,"44,550",B,2,1990
B0562,47.398239,-122.252489,6524 228th St,REI Headquarters,Kent Valley,98032,"46,921",B,2,1988
B0563,47.438046,-122.247559,18200 Cascade Ave S,RiverPoint Corporate North,Kent Valley,98188,"49,383",B,2,1981
B0564,47.436779,-122.248131,18300 Cascade Ave S,RiverPoint Corporate South,Kent Valley,98188,"54,042",B,2,1981
B0565,47.380629,-122.236064,400 W Gowe St,Centennial Center,Kent Valley,98032,"72,839",B,4,1990
B0566,47.41851,-122.24504,20415 72nd Ave S,Creekside One,Kent Valley,98032,"72,850",B,4,1984
B0567,47.418473,-122.246466,20435 72nd Ave S,Creekside Three,Kent Valley,98032,"72,864",B,4,1984
B0568,47.417673,-122.245537,20425 72nd Ave S,Creekside Two,Kent Valley,98032,"72,871",B,4,1984
B0569,47.383846,-122.235176,321 Ramsay Way,Kent Station 16,Kent Valley,98032,"75,697",B,4,2009
B0570,47.398528,-122.250985,6750 S 228th St,REI Headquarters,Kent Valley,98032,"79,120",B,2,1988
B0571,47.416947,-122.248617,20610 68th Ave S,The Technology Center,Kent Valley,98032,"81,464",B,2,1986
B0572,47.414265,-122.228767,20811 84th Ave S,Kent Office,Kent Valley,98032,"92,141",B,1,1968
B0573,47.419302,-122.249113,6811 S 204th St,The Atrium,Kent Valley,98032,"118,603",B,4,1985
B0574,47.415806,-122.245098,20819 72nd Ave S,Cascade East,Kent Valley,98032,"146,497",B,8,1986
B0575,47.415612,-122.24307,20829 72nd Ave S,Cascade West,Kent Valley,98032,"146,497",B,8,1986
B0576,47.440864,-122.256532,6101 S 180th St,Seattle South Business Park D,Kent Valley,98188,"218,003",B,2,1984
B0577,47.439349,-122.242608,18000 72nd Ave S,,Kent Valley,98032,"37,466",C,2,1987
B0578,47.385666,-122.23831,525 4th Ave,kent commons,Kent Valley,98032,"42,898",C,1,1979
B0579,47.368386,-122.230528,1209-1215 Central Ave S,Cascade Office Plaza,Kent Valley,98032,"73,500",C,2,1969
B0580,47.67788731,-122.1995398,401 Parkplace Ctr,Kirkland Park Place Tower,Kirkland,98033,80000,A,5,1982
B0581,47.67506319,-122.20631,112 Lake St S,Lake Street Place,Kirkland,98033,82000,A,5,
B0582,47.67787137,-122.1995413,303-335 Parkplace Ctr,Garden Building,Kirkland,98033,33063,B,2,1982
B0583,47.680483,-122.1962113,621 7th Ave,Park Place North,Kirkland,98033,59690,B,3,
B0584,47.643311,-122.20005,10510 Northup Way,Yarrow Bay Plaza,Kirkland,98033,"51,290",A,3,2002
B0585,47.65422,-122.205356,5209 Lake Washington Blvd NE,Waterfront Place on Yarrow Bay,Kirkland,98033,"52,091",A,3,2008
B0586,47.709846,-122.189125,11332 NE 122nd Way,Kirkland 405 A2,Kirkland,98034,"65,200",A,3,1994
B0587,47.676289,-122.199017,520 Kirkland Way,The Emerald Building,Kirkland,98033,"65,407",A,4,1995
B0588,47.659946,-122.205536,5808 Lake Washington Blvd NE,Lake Washington Park,Kirkland,98033,"70,019",A,4,1986
B0589,47.676781,-122.198242,550 Kirkland Way,550 Kirkland Way,Kirkland,98033,"75,605",A,5,1990
B0590,47.657096,-122.206731,2000 Carillon Pt,2000 Carillon Point,Kirkland,98033,"82,000",A,3,1989
B0591,47.678589,-122.196507,720 4th Ave,Central Way Plaza (FileNET Building),Kirkland,98033,"91,130",A,4,1998
B0592,47.656625,-122.20639,4000 Carillon Pt,4000 Carillon Point,Kirkland,98033,"120,000",A,7,1991
B0593,47.654935,-122.205901,5000 Carillon Pt,5000 Carillon Point,Kirkland,98033,"125,000",A,4,1989
B0594,47.657292,-122.206217,3000 Carillon Pt,3000 Carillon Point,Kirkland,98033,"154,000",A,7,1991
B0595,47.669952,-122.199147,451 7th Ave S,Google Campus Phase II,Kirkland,98033,"180,000",A,2,2016
B0596,47.67844,-122.19813,469 Central Way,Kirkland Urban Central,Kirkland,98033,"198,070",A,8,2019
B0597,47.67844,-122.19813,469 Central Way,Kirkland Urban North,Kirkland,98033,"204,178",A,7,2018
B0598,47.67844,-122.19813,469 Central Way,Kirkland Urban - South,Kirkland,98033,"216,293",A,7,
B0599,47.646957,-122.200447,4020 Lake Washington Blvd NE,Legacy Crown Pointe 4020,Kirkland,98033,"32,819",B,3,1986
B0600,47.674229,-122.206596,135 Lake St S,Homeport Building,Kirkland,98033,"32,885",B,3,1976
B0601,47.646873,-122.199173,4030 Lake Washington Blvd NE,Legacy Crown Pointe 4030,Kirkland,98033,"33,431",B,3,1975
B0602,47.638195,-122.191322,3100 Northup Way,3100 Northup,Kirkland,98004,"33,492",B,2,2000
B0603,47.708969,-122.187248,12112 115th Ave NE,Bldg F,Kirkland,98034,"33,728",B,2,1991
B0604,47.647393,-122.20005,4040 Lake Washington Blvd NE,Legacy Crown Pointe 4040,Kirkland,98033,"33,925",B,3,1987
B0605,47.640628,-122.191329,11130 NE 33rd Pl,Bel-Kirk 520 B2,Kirkland,98004,"34,028",B,2,1988
B0606,47.665871,-122.195297,6710 108th Ave NE,Kirkland Lakeview,Kirkland,98033,"34,240",B,3,2000
B0607,47.679749,-122.181709,8525 120th Ave NE,Avio Support Building,Kirkland,98033,"35,275",B,3,1986
B0608,47.674551,-122.194449,803-805 Kirkland Ave,803-805 Kirkland,Kirkland,98033,"36,000",B,2,1998
B0609,47.675178,-122.193222,811-821 Kirkland Ave,811-821 Kirkland,Kirkland,98033,"36,000",B,2,1998
B0610,47.64146,-122.193794,10940 NE 33rd Pl,Evergreen Office 1,Kirkland,98004,"36,011",B,2,1981
B0611,47.714504,-122.187136,11521 NE 128th St,Totem Lake Medical Plaza,Kirkland,98034,"36,350",B,3,2003
B0612,47.704136,-122.211735,9757 Juanita Dr NE,Weidner Investment Services Building,Kirkland,98034,"36,900",B,3,1983
B0613,47.637726,-122.190132,3006 Northup Way,3006 Northup,Kirkland,98004,"38,176",B,3,1986
B0614,47.701324,-122.17816,11241 Slater Ave NE,Slater Avenue Office,Kirkland,98033,"38,836",B,2,1997
B0615,47.710598,-122.18837,11411 NE 124th St,Kirkland 405 A,Kirkland,98034,"41,405",B,3,1986
B0616,47.64414,-122.198594,10630 NE 38th Pl,Yarrow Bay Quad 2 North,Kirkland,98033,"43,659",B,2,1975
B0617,47.645796,-122.202912,3933 Lake Washington Blvd NE,Plaza Yarrow Bay 4,Kirkland,98033,"46,450",B,3,1994
B0618,47.67836,-122.187592,11255 Kirkland Way,Kirkland Way Building,Kirkland,98033,"49,646",B,3,1985
B0619,47.641449,-122.192932,11000 NE 33rd Pl,Evergreen Office 2,Kirkland,98004,"49,801",B,3,1986
B0620,47.644278,-122.203183,10220 NE Points Dr,Plaza Yarrow Bay 1,Kirkland,98033,"49,851",B,3,1987
B0621,47.681621,-122.178681,8815 122nd Ave NE,Arris Building,Kirkland,98033,"50,954",B,2,2000
B0622,47.71011,-122.189957,12220 113th Ave NE,Evergreen Building,Kirkland,98034,"52,287",B,2,1993
B0623,47.708797,-122.189445,11335 NE 122nd Way,Kirkland 405 B,Kirkland,98034,"53,268",B,2,1986
B0624,47.64547,-122.198728,10604 NE 38th Pl,Yarrow Bay Quad 1 North,Kirkland,98033,"56,418",B,2,1975
B0625,47.714073,-122.155563,13905 NE 128th St,Valley View Building,Kirkland,98034,"58,530",B,2,2001
B0626,47.640008,-122.191379,11120 NE 33rd Pl,Bel-Kirk 520 B1,Kirkland,98004,"59,036",B,2,1988
B0627,47.716118,-122.184418,12910 Totem Lake Blvd NE,Kingsgate Place,Kirkland,98034,"60,562",B,2,1983
B0628,47.642105,-122.197708,10700 Northup Way,10700 Building,Kirkland,98033,"62,677",B,2,1980
B0629,47.697186,-122.181831,10809 120th Ave NE,10809 120th,Kirkland,98033,"62,824",B,2,1966
B0630,47.669986,-122.19758,747 6th St S,Google Kirkland Campus - Bldg C,Kirkland,98033,"62,966",B,2,2009
B0631,47.669016,-122.19786,787 6th St S,Google Kirkland Campus - Bldg B,Kirkland,98033,"62,967",B,2,2008
B0632,47.709656,-122.188026,11410 NE 122nd Way,Kirkland 405 A1,Kirkland,98034,"64,116",B,3,1991
B0633,47.669372,-122.19703,777 6th St S,Google Kirkland Campus - Bldg A,Kirkland,98033,"68,892",B,2,2008
B0634,47.716169,-122.181571,12911 120th Ave NE,Evergreen Professional Plaza,Kirkland,98034,"75,807",B,2,1972
B0635,47.643524,-122.203631,10210 NE Points Dr,Plaza Yarrow Bay 3,Kirkland,98033,"84,350",B,4,1991
B0636,47.714435,-122.179399,12039 NE 128th St,DeYoung Pavillion,Kirkland,98034,"85,000",B,5,2008
B0637,47.715217,-122.183993,11800 NE 128th St,Evergreen Plaza,Kirkland,98034,"96,726",B,5,2005
B0638,47.715485,-122.177515,12303 NE 130th Ln,Evergreen Professional Center,Kirkland,98034,"97,645",B,5,1993
B0639,47.645075,-122.203427,10230 NE Points Dr,Plaza Yarrow Bay 2,Kirkland,98033,"98,982",B,5,1989
B0640,47.70956,-122.191269,12131 113th Ave NE,Touchstone Kirkland Building,Kirkland,98034,"102,000",B,3,1998
B0641,47.71621,-122.176462,12333 NE 130th Ln,Evergreen Physicians & Surgery Center,Kirkland,98034,"145,846",B,5,2002
B0642,47.63045911,-122.3278342,1165 Eastlake Ave E,1165 Eastlake,Lake Union,98109,92000,A,4,2023
B0643,47.62549516,-122.3407858,820 Roy St,820 Roy,Lake Union,98109,162963,A,6,
B0644,47.62104364,-122.3423317,300 Dexter Ave N,300 Dexter,Lake Union,98109,199000,A,11,2021
B0645,47.62236533,-122.3384233,400 Westlake Ave N,400 Westlake,Lake Union,98109,225000,A,15,2020
B0646,47.63003895,-122.3281708,1150 Eastlake Ave E,1150 Eastlake,Lake Union,98109,280000,A,10,2023
B0647,47.61747114,-122.3416278,2301 7th Ave,2301 7th,Lake Union,98121,310000,A,40,2021
B0648,47.623995,-122.3384122,520 Westlake Ave N,Block 38W - Google,Lake Union,98109,322000,A,12,2021
B0649,47.61946667,-122.3385492,111 Westlake Ave N,111 Westlake,Lake Union,98109,397931,A,18,2020
B0650,47.625696,-122.3422812,700 Dexter Ave N,Dexter Yard,Lake Union,98109,495879,A,14,2021
B0651,47.6197215,-122.3347811,1120 John St,1120 John - Former Seattle Times Bldg,Lake Union,98109,940160,A,13,
B0652,47.6197215,-122.3347811,1120 John St,Seattle Times,Lake Union,98109,241520,B,3,1930
B0653,47.620037,-122.337234,225 Terry Ave N,The Terry Thomas Building,Lake Union,98109,"40,000",A,4,2008
B0654,47.644745,-122.326233,2701 Eastlake Ave E,2701 Eastlake,Lake Union,98102,"52,000",A,3,2017
B0655,47.623358,-122.338843,960-964 Republican St,Rosen Building,Lake Union,98109,"60,375",A,3,1999
B0656,47.623278,-122.330354,500 Yale Ave N,500 Yale,Lake Union,98109,"73,631",A,4,2009
B0657,47.633789,-122.340797,1633 Westlake Ave N,1633 Westlake,Lake Union,98109,"94,000",A,4,2000
B0658,47.629135,-122.341904,1100 Dexter Ave N,1100 Dexter,Lake Union,98109,"100,951",A,5,1997
B0659,47.62566,-122.342964,701 Dexter Ave N,701 Dexter,Lake Union,98109,"102,000",A,10,2025
B0660,47.628532,-122.341911,1000 Dexter Ave N,1000 Dexter,Lake Union,98109,"110,534",A,5,1998
B0661,47.629936,-122.339943,1200 Westlake Ave N,AGC Building,Lake Union,98109,"114,896",A,10,1971
B0662,47.634529,-122.326462,199 E Blaine St,Alexandria,Lake Union,98102,"115,084",A,3,2010
B0663,47.623447,-122.333916,500 Fairview Ave N,Fairview Research Center II,Lake Union,98109,"123,778",A,8,2016
B0664,47.621452,-122.337532,321 Terry Ave N,Westlake Terry East,Lake Union,98109,"132,001",A,4,2007
B0665,47.622512,-122.337474,401 Terry Ave N,401 Terry,Lake Union,98109,"140,605",A,4,2004
B0666,47.625453,-122.335511,630 Boren Ave N,Lakefront Block 25 West,Lake Union,98109,"142,000",A,14,2019
B0667,47.625587,-122.335584,1000 Mercer St,Lakefront Block 31 South,Lake Union,98109,"143,000",A,6,2019
B0668,47.628886,-122.341407,1101 Westlake Ave N,Eleven01 Westlake,Lake Union,98109,"153,708",A,6,2015
B0669,47.625587,-122.33558,1021 Valley St,Lakefront Block 31 North,Lake Union,98109,"159,000",A,6,2019
B0670,47.623654,-122.34141,501 8th Ave N,UW Medicine Research,Lake Union,98109,"173,899",A,8,2013
B0671,47.628834,-122.328827,1100 Eastlake Ave E,1100 Eastlake,Lake Union,98109,"177,000",A,5,2008
B0672,47.625453,-122.335511,630 Boren Ave N,Lakefront Block 25 East,Lake Union,98109,"180,000",A,14,2019
B0673,47.621456,-122.338058,320 Westlake Ave N,Westlake Terry West,Lake Union,98109,"184,643",A,6,2007
B0674,47.621906,-122.34123,333 8th Ave N,Arbor Blocks West,Lake Union,98109,"192,703",A,6,2019
B0675,47.621424,-122.34074,300 8th Ave N,Arbor Blocks East,Lake Union,98109,"196,208",A,6,2019
B0676,47.632535,-122.341629,1505 Westlake Ave N,West Lake Union Office Center,Lake Union,98109,"204,790",A,10,1994
B0677,47.635147,-122.32659,1818 Fairview Ave E,The Atrium,Lake Union,98102,"204,941",A,4,2019
B0678,47.620556,-122.330795,221 Yale Ave N,Alley24 East Block,Lake Union,98109,"215,402",A,6,2006
B0679,47.616065,-122.33487,1900 9th Ave,9th & Stewart Life Science Bldg,Lake Union,98101,"216,088",A,11,2004
B0680,47.615707,-122.335159,818 Stewart St,818 Stewart,Lake Union,98101,"232,127",A,14,2008
B0681,47.624958,-122.338829,601 Westlake Ave N,Allen Institute for Brain Science,Lake Union,98109,"272,408",A,6,2015
B0682,47.629293,-122.342397,1101 Dexter Ave N,Dexter Station,Lake Union,98109,"345,992",A,10,2015
B0683,47.621475,-122.34304,333 Dexter Ave N,333 Dexter,Lake Union,98109,"616,584",A,12,2019
B0684,47.640468,-122.325653,2324 Eastlake Ave E,2324 Eastlake,Lake Union,98102,"32,000",B,5,1986
B0685,47.641041,-122.326248,2345 Eastlake Ave E,2345 Eastlake,Lake Union,98102,"32,379",B,3,2001
B0686,47.635647,-122.324936,1820 Eastlake Ave E,Hartford Building,Lake Union,98102,"34,000",B,3,1960
B0687,47.625691,-122.331377,1213 Valley St,C B I C,Lake Union,98109,"35,351",B,2,1990
B0688,47.632771,-122.339775,1500 Westlake Ave N,Marina Mart,Lake Union,98109,"35,587",B,2,1940
B0689,47.622791,-122.3308,1265 Republican St,The Supply Laundry Building,Lake Union,98109,"36,600",B,2,1904
B0690,47.615266,-122.335285,800 Stewart St,Connect at 800,Lake Union,98101,"37,612",B,5,1977
B0691,47.620329,-122.338867,227 Westlake Ave N,Sellen Construction,Lake Union,98109,"38,038",B,4,1999
B0692,47.62337,-122.338786,503 Westlake Ave N,503 Westlake,Lake Union,98109,"38,640",B,6,2018
B0693,47.636602,-122.328256,1938 Fairview Ave E,R.D. Merrill Building,Lake Union,98102,"39,234",B,3,2000
B0694,47.646339,-122.325745,2825 Eastlake Ave E,Eastlake Center I,Lake Union,98102,"39,500",B,3,1986
B0695,47.645945,-122.326152,2815 Eastlake Ave E,Eastlake Center II,Lake Union,98102,"45,500",B,3,1989
B0696,47.640348,-122.326253,2323 Eastlake Ave E,Northwest Bldg,Lake Union,98102,"50,389",B,4,1977
B0697,47.636089,-122.327026,1910 Fairview Ave E,1910 Fairview,Lake Union,98102,"51,000",B,5,1964
B0698,47.62566,-122.342964,701 Dexter Ave N,701 Dexter,Lake Union,98109,"58,681",B,6,1984
