lid,latitude,longitude,population_2015,population_2020,abs_increase,perc_increase
LOC00336,15.23625,-61.34069444,3.813613053,3.689797482,-0.123815571,0.97
LOC00337,15.23625,-61.34041667,3.813613053,3.689797482,-0.123815571,0.97
LOC00338,15.23625,-61.34013889,3.813613053,3.689797482,-0.123815571,0.97
LOC00339,15.23625,-61.33902778,3.813613053,3.689797482,-0.123815571,0.97
LOC00340,15.23625,-61.33875,3.813613053,3.689797482,-0.123815571,0.97
LOC00341,15.23625,-61.33847222,3.813613053,3.689797482,-0.123815571,0.97
LOC00342,15.23625,-61.33708333,3.813613053,3.689797482,-0.123815571,0.97
LOC00343,15.23625,-61.33625,3.813613053,3.689797482,-0.123815571,0.97
LOC00344,15.23625,-61.33597222,3.813613053,3.689797482,-0.123815571,0.97
LOC00345,15.23625,-61.33569444,3.813613053,3.689797482,-0.123815571,0.97
LOC00346,15.23625,-61.33541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00347,15.23625,-61.33402778,3.813613053,3.689797482,-0.123815571,0.97
LOC00348,15.23625,-61.33375,3.813613053,3.689797482,-0.123815571,0.97
LOC00349,15.23625,-61.33041667,3.813613053,3.689797482,-0.123815571,0.97
LOC00350,15.23625,-61.33013889,3.813613053,3.689797482,-0.123815571,0.97
LOC00351,15.23625,-61.32986111,3.813613053,3.689797482,-0.123815571,0.97
LOC00352,15.23625,-61.32541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00353,15.23625,-61.32486111,3.813613053,3.689797482,-0.123815571,0.97
LOC00354,15.23625,-61.32458333,3.813613053,3.689797482,-0.123815571,0.97
LOC00355,15.23625,-61.32375,3.813613053,3.689797482,-0.123815571,0.97
LOC00356,15.23625,-61.32263889,3.813613053,3.689797482,-0.123815571,0.97
LOC00357,15.23625,-61.32208333,3.813613053,3.689797482,-0.123815571,0.97
LOC00358,15.23625,-61.32152778,3.813613053,3.689797482,-0.123815571,0.97
LOC00359,15.23652778,-61.35680556,7.53397121,7.568222297,0.034251087,1.00
LOC00360,15.23652778,-61.34208333,3.813613053,3.689797482,-0.123815571,0.97
LOC00361,15.23652778,-61.34097222,3.813613053,3.689797482,-0.123815571,0.97
LOC00362,15.23652778,-61.34069444,3.813613053,3.689797482,-0.123815571,0.97
LOC00363,15.23652778,-61.34041667,3.813613053,3.689797482,-0.123815571,0.97
LOC00364,15.23652778,-61.34013889,3.813613053,3.689797482,-0.123815571,0.97
LOC00365,15.23652778,-61.33958333,3.813613053,3.689797482,-0.123815571,0.97
LOC00366,15.23652778,-61.33930556,3.813613053,3.689797482,-0.123815571,0.97
LOC00367,15.23652778,-61.33902778,3.813613053,3.689797482,-0.123815571,0.97
LOC00368,15.23652778,-61.33847222,3.813613053,3.689797482,-0.123815571,0.97
LOC00369,15.23652778,-61.33736111,3.813613053,3.689797482,-0.123815571,0.97
LOC00370,15.23652778,-61.33708333,3.813613053,3.689797482,-0.123815571,0.97
LOC00371,15.23652778,-61.33680556,3.813613053,3.689797482,-0.123815571,0.97
LOC00372,15.23652778,-61.33652778,3.813613053,3.689797482,-0.123815571,0.97
LOC00373,15.23652778,-61.33569444,3.813613053,3.689797482,-0.123815571,0.97
LOC00374,15.23652778,-61.33402778,3.813613053,3.689797482,-0.123815571,0.97
LOC00375,15.23652778,-61.33291667,3.813613053,3.689797482,-0.123815571,0.97
LOC00376,15.23652778,-61.32708333,3.813613053,3.689797482,-0.123815571,0.97
LOC00377,15.23652778,-61.32541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00378,15.23652778,-61.32430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00379,15.23652778,-61.32402778,3.813613053,3.689797482,-0.123815571,0.97
LOC00380,15.23652778,-61.32347222,3.813613053,3.689797482,-0.123815571,0.97
LOC00381,15.23652778,-61.32319444,3.813613053,3.689797482,-0.123815571,0.97
LOC00382,15.23652778,-61.32263889,3.813613053,3.689797482,-0.123815571,0.97
LOC00383,15.23652778,-61.32236111,3.813613053,3.689797482,-0.123815571,0.97
LOC00384,15.23652778,-61.32013889,3.813613053,3.689797482,-0.123815571,0.97
LOC00385,15.23652778,-61.31986111,3.813613053,3.689797482,-0.123815571,0.97
LOC00386,15.23680556,-61.34041667,3.813613053,3.689797482,-0.123815571,0.97
LOC00387,15.23680556,-61.33875,3.813613053,3.689797482,-0.123815571,0.97
LOC00388,15.23680556,-61.33847222,3.813613053,3.689797482,-0.123815571,0.97
LOC00389,15.23680556,-61.33819444,3.813613053,3.689797482,-0.123815571,0.97
LOC00390,15.23680556,-61.33791667,3.813613053,3.689797482,-0.123815571,0.97
LOC00391,15.23680556,-61.33569444,3.813613053,3.689797482,-0.123815571,0.97
LOC00392,15.23680556,-61.33541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00393,15.23680556,-61.33513889,3.813613053,3.689797482,-0.123815571,0.97
LOC00394,15.23680556,-61.32875,3.813613053,3.689797482,-0.123815571,0.97
LOC00395,15.23680556,-61.32708333,3.813613053,3.689797482,-0.123815571,0.97
LOC00396,15.23680556,-61.32430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00397,15.23680556,-61.32402778,3.813613053,3.689797482,-0.123815571,0.97
LOC00398,15.23680556,-61.32375,3.813613053,3.689797482,-0.123815571,0.97
LOC00399,15.23680556,-61.32347222,3.813613053,3.689797482,-0.123815571,0.97
LOC00400,15.23680556,-61.32319444,3.813613053,3.689797482,-0.123815571,0.97
LOC00401,15.23680556,-61.32291667,3.813613053,3.689797482,-0.123815571,0.97
LOC00402,15.23708333,-61.33875,3.813613053,3.689797482,-0.123815571,0.97
LOC00403,15.23708333,-61.33819444,3.813613053,3.689797482,-0.123815571,0.97
LOC00404,15.23708333,-61.33541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00405,15.23708333,-61.33513889,3.813613053,3.689797482,-0.123815571,0.97
LOC00406,15.23708333,-61.33486111,3.813613053,3.689797482,-0.123815571,0.97
LOC00407,15.23708333,-61.33375,3.813613053,3.689797482,-0.123815571,0.97
LOC00408,15.23708333,-61.32513889,3.813613053,3.689797482,-0.123815571,0.97
LOC00409,15.23708333,-61.32486111,3.813613053,3.689797482,-0.123815571,0.97
LOC00410,15.23708333,-61.32263889,3.813613053,3.689797482,-0.123815571,0.97
LOC00411,15.23736111,-61.34069444,3.813613053,3.689797482,-0.123815571,0.97
LOC00412,15.23736111,-61.34041667,3.813613053,3.689797482,-0.123815571,0.97
LOC00413,15.23736111,-61.33652778,3.813613053,3.689797482,-0.123815571,0.97
LOC00414,15.23736111,-61.33541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00415,15.23736111,-61.33458333,3.813613053,3.689797482,-0.123815571,0.97
LOC00416,15.23736111,-61.32680556,3.813613053,3.689797482,-0.123815571,0.97
LOC00417,15.23736111,-61.32569444,3.813613053,3.689797482,-0.123815571,0.97
LOC00418,15.23736111,-61.32541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00419,15.23736111,-61.32319444,3.813613053,3.689797482,-0.123815571,0.97
LOC00420,15.23736111,-61.32291667,3.813613053,3.689797482,-0.123815571,0.97
LOC00421,15.23736111,-61.31430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00422,15.23763889,-61.32625,3.813613053,3.689797482,-0.123815571,0.97
LOC00423,15.23763889,-61.32597222,3.813613053,3.689797482,-0.123815571,0.97
LOC00424,15.23763889,-61.31430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00425,15.23763889,-61.31402778,3.813613053,3.689797482,-0.123815571,0.97
LOC00426,15.23763889,-61.31375,3.813613053,3.689797482,-0.123815571,0.97
LOC00427,15.23791667,-61.32652778,3.813613053,3.689797482,-0.123815571,0.97
LOC00428,15.23791667,-61.32625,3.813613053,3.689797482,-0.123815571,0.97
LOC00429,15.23791667,-61.32597222,3.813613053,3.689797482,-0.123815571,0.97
LOC00430,15.23791667,-61.32569444,3.813613053,3.689797482,-0.123815571,0.97
LOC00431,15.23819444,-61.32625,3.813613053,3.689797482,-0.123815571,0.97
LOC00432,15.23819444,-61.32597222,3.813613053,3.689797482,-0.123815571,0.97
LOC00433,15.23819444,-61.32569444,3.813613053,3.689797482,-0.123815571,0.97
LOC00434,15.23819444,-61.32541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00435,15.23819444,-61.32486111,3.813613053,3.689797482,-0.123815571,0.97
LOC00436,15.23819444,-61.31430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00437,15.23819444,-61.31375,3.813613053,3.689797482,-0.123815571,0.97
LOC00438,15.23847222,-61.31458333,3.813613053,3.689797482,-0.123815571,0.97
LOC00439,15.23847222,-61.31430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00440,15.23847222,-61.31402778,3.813613053,3.689797482,-0.123815571,0.97
LOC00441,15.23847222,-61.31375,3.813613053,3.689797482,-0.123815571,0.97
LOC00442,15.23847222,-61.31347222,3.813613053,3.689797482,-0.123815571,0.97
LOC00443,15.23875,-61.31597222,3.813613053,3.689797482,-0.123815571,0.97
LOC00444,15.23875,-61.31569444,3.813613053,3.689797482,-0.123815571,0.97
LOC00445,15.23875,-61.31541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00446,15.23875,-61.31486111,3.813613053,3.689797482,-0.123815571,0.97
LOC00447,15.23875,-61.31458333,3.813613053,3.689797482,-0.123815571,0.97
LOC00448,15.23875,-61.31402778,3.813613053,3.689797482,-0.123815571,0.97
LOC00449,15.23875,-61.31375,3.813613053,3.689797482,-0.123815571,0.97
LOC00450,15.23875,-61.31347222,3.813613053,3.689797482,-0.123815571,0.97
LOC00451,15.23875,-61.31319444,3.813613053,3.689797482,-0.123815571,0.97
LOC00452,15.23902778,-61.35430556,7.53397121,7.568222297,0.034251087,1.00
LOC00453,15.23902778,-61.35347222,7.53397121,7.568222297,0.034251087,1.00
LOC00454,15.23902778,-61.32569444,3.813613053,3.689797482,-0.123815571,0.97
LOC00455,15.23902778,-61.32458333,3.813613053,3.689797482,-0.123815571,0.97
LOC00456,15.23902778,-61.32430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00457,15.23902778,-61.31736111,3.813613053,3.689797482,-0.123815571,0.97
LOC00458,15.23902778,-61.31708333,3.813613053,3.689797482,-0.123815571,0.97
LOC00459,15.23902778,-61.31680556,3.813613053,3.689797482,-0.123815571,0.97
LOC00460,15.23902778,-61.31652778,3.813613053,3.689797482,-0.123815571,0.97
LOC00461,15.23902778,-61.31625,3.813613053,3.689797482,-0.123815571,0.97
LOC00462,15.23902778,-61.31597222,3.813613053,3.689797482,-0.123815571,0.97
LOC00463,15.23902778,-61.31541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00464,15.23902778,-61.31513889,3.813613053,3.689797482,-0.123815571,0.97
LOC00465,15.23902778,-61.31458333,3.813613053,3.689797482,-0.123815571,0.97
LOC00466,15.23902778,-61.31402778,3.813613053,3.689797482,-0.123815571,0.97
LOC00467,15.23902778,-61.31375,3.813613053,3.689797482,-0.123815571,0.97
LOC00468,15.23902778,-61.31347222,3.813613053,3.689797482,-0.123815571,0.97
LOC00469,15.23930556,-61.32597222,3.813613053,3.689797482,-0.123815571,0.97
LOC00470,15.23930556,-61.32569444,3.813613053,3.689797482,-0.123815571,0.97
LOC00471,15.23930556,-61.32541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00472,15.23930556,-61.32347222,3.813613053,3.689797482,-0.123815571,0.97
LOC00473,15.23930556,-61.32319444,3.813613053,3.689797482,-0.123815571,0.97
LOC00474,15.23930556,-61.32263889,3.813613053,3.689797482,-0.123815571,0.97
LOC00475,15.23930556,-61.31736111,3.813613053,3.689797482,-0.123815571,0.97
LOC00476,15.23930556,-61.31708333,3.813613053,3.689797482,-0.123815571,0.97
LOC00477,15.23930556,-61.31652778,3.813613053,3.689797482,-0.123815571,0.97
LOC00478,15.23930556,-61.31597222,3.813613053,3.689797482,-0.123815571,0.97
LOC00479,15.23930556,-61.31541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00480,15.23930556,-61.31513889,3.813613053,3.689797482,-0.123815571,0.97
LOC00481,15.23930556,-61.31486111,3.813613053,3.689797482,-0.123815571,0.97
LOC00482,15.23930556,-61.31458333,3.813613053,3.689797482,-0.123815571,0.97
LOC00483,15.23930556,-61.31430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00484,15.23930556,-61.31402778,3.813613053,3.689797482,-0.123815571,0.97
LOC00485,15.23930556,-61.31319444,3.813613053,3.689797482,-0.123815571,0.97
LOC00486,15.23930556,-61.31291667,3.813613053,3.689797482,-0.123815571,0.97
LOC00487,15.23958333,-61.32513889,3.813613053,3.689797482,-0.123815571,0.97
LOC00488,15.23958333,-61.32347222,3.813613053,3.689797482,-0.123815571,0.97
LOC00489,15.23958333,-61.32319444,3.813613053,3.689797482,-0.123815571,0.97
LOC00490,15.23958333,-61.32263889,3.813613053,3.689797482,-0.123815571,0.97
LOC00491,15.23958333,-61.32236111,3.813613053,3.689797482,-0.123815571,0.97
LOC00492,15.23958333,-61.31763889,3.813613053,3.689797482,-0.123815571,0.97
LOC00493,15.23958333,-61.31680556,3.813613053,3.689797482,-0.123815571,0.97
LOC00494,15.23958333,-61.31652778,3.813613053,3.689797482,-0.123815571,0.97
LOC00495,15.23958333,-61.31597222,3.813613053,3.689797482,-0.123815571,0.97
LOC00496,15.23958333,-61.31569444,3.813613053,3.689797482,-0.123815571,0.97
LOC00497,15.23958333,-61.31458333,3.813613053,3.689797482,-0.123815571,0.97
LOC00498,15.23958333,-61.31430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00499,15.23958333,-61.31402778,3.813613053,3.689797482,-0.123815571,0.97
LOC00500,15.23958333,-61.31375,3.813613053,3.689797482,-0.123815571,0.97
LOC00501,15.23986111,-61.37069444,8.049390135,8.448320216,0.398930081,1.05
LOC00502,15.23986111,-61.32569444,3.813613053,3.689797482,-0.123815571,0.97
LOC00503,15.23986111,-61.32541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00504,15.23986111,-61.32486111,3.813613053,3.689797482,-0.123815571,0.97
LOC00505,15.23986111,-61.32430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00506,15.23986111,-61.32347222,3.813613053,3.689797482,-0.123815571,0.97
LOC00507,15.23986111,-61.32319444,3.813613053,3.689797482,-0.123815571,0.97
LOC00508,15.23986111,-61.32291667,3.813613053,3.689797482,-0.123815571,0.97
LOC00509,15.23986111,-61.32263889,3.813613053,3.689797482,-0.123815571,0.97
LOC00510,15.23986111,-61.32236111,3.813613053,3.689797482,-0.123815571,0.97
LOC00511,15.23986111,-61.32208333,3.813613053,3.689797482,-0.123815571,0.97
LOC00512,15.23986111,-61.32152778,3.813613053,3.689797482,-0.123815571,0.97
LOC00513,15.23986111,-61.31736111,3.813613053,3.689797482,-0.123815571,0.97
LOC00514,15.23986111,-61.31708333,3.813613053,3.689797482,-0.123815571,0.97
LOC00515,15.23986111,-61.31680556,3.813613053,3.689797482,-0.123815571,0.97
LOC00516,15.23986111,-61.31652778,3.813613053,3.689797482,-0.123815571,0.97
LOC00517,15.23986111,-61.31597222,3.813613053,3.689797482,-0.123815571,0.97
LOC00518,15.23986111,-61.31458333,3.813613053,3.689797482,-0.123815571,0.97
LOC00519,15.23986111,-61.31430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00520,15.23986111,-61.31402778,3.813613053,3.689797482,-0.123815571,0.97
LOC00521,15.23986111,-61.31375,3.813613053,3.689797482,-0.123815571,0.97
LOC00522,15.23986111,-61.31347222,3.813613053,3.689797482,-0.123815571,0.97
LOC00523,15.23986111,-61.31319444,3.813613053,3.689797482,-0.123815571,0.97
LOC00524,15.24013889,-61.37069444,8.049390135,8.448320216,0.398930081,1.05
LOC00525,15.24013889,-61.32486111,3.813613053,3.689797482,-0.123815571,0.97
LOC00526,15.24013889,-61.32430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00527,15.24013889,-61.32347222,3.813613053,3.689797482,-0.123815571,0.97
LOC00528,15.24013889,-61.32319444,3.813613053,3.689797482,-0.123815571,0.97
LOC00529,15.24013889,-61.32263889,3.813613053,3.689797482,-0.123815571,0.97
LOC00530,15.24013889,-61.32236111,3.813613053,3.689797482,-0.123815571,0.97
LOC00531,15.24013889,-61.32125,3.813613053,3.689797482,-0.123815571,0.97
LOC00532,15.24013889,-61.31847222,3.813613053,3.689797482,-0.123815571,0.97
LOC00533,15.24013889,-61.31819444,3.813613053,3.689797482,-0.123815571,0.97
LOC00534,15.24013889,-61.31791667,3.813613053,3.689797482,-0.123815571,0.97
LOC00535,15.24013889,-61.31763889,3.813613053,3.689797482,-0.123815571,0.97
LOC00536,15.24013889,-61.31708333,3.813613053,3.689797482,-0.123815571,0.97
LOC00537,15.24013889,-61.31680556,3.813613053,3.689797482,-0.123815571,0.97
LOC00538,15.24013889,-61.31652778,3.813613053,3.689797482,-0.123815571,0.97
LOC00539,15.24013889,-61.31597222,3.813613053,3.689797482,-0.123815571,0.97
LOC00540,15.24013889,-61.31541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00541,15.24013889,-61.31513889,3.813613053,3.689797482,-0.123815571,0.97
LOC00542,15.24013889,-61.31486111,3.813613053,3.689797482,-0.123815571,0.97
LOC00543,15.24013889,-61.31430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00544,15.24013889,-61.31319444,3.813613053,3.689797482,-0.123815571,0.97
LOC00545,15.24041667,-61.32375,3.813613053,3.689797482,-0.123815571,0.97
LOC00546,15.24041667,-61.32319444,3.813613053,3.689797482,-0.123815571,0.97
LOC00547,15.24041667,-61.32263889,3.813613053,3.689797482,-0.123815571,0.97
LOC00548,15.24041667,-61.32236111,3.813613053,3.689797482,-0.123815571,0.97
LOC00549,15.24041667,-61.32208333,3.813613053,3.689797482,-0.123815571,0.97
LOC00550,15.24041667,-61.32180556,3.813613053,3.689797482,-0.123815571,0.97
LOC00551,15.24041667,-61.32152778,3.813613053,3.689797482,-0.123815571,0.97
LOC00552,15.24041667,-61.31902778,3.813613053,3.689797482,-0.123815571,0.97
LOC00553,15.24041667,-61.31791667,3.813613053,3.689797482,-0.123815571,0.97
LOC00554,15.24041667,-61.31736111,3.813613053,3.689797482,-0.123815571,0.97
LOC00555,15.24041667,-61.31680556,3.813613053,3.689797482,-0.123815571,0.97
LOC00556,15.24041667,-61.31652778,3.813613053,3.689797482,-0.123815571,0.97
LOC00557,15.24041667,-61.31569444,3.813613053,3.689797482,-0.123815571,0.97
LOC00558,15.24041667,-61.31541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00559,15.24041667,-61.31513889,3.813613053,3.689797482,-0.123815571,0.97
LOC00560,15.24041667,-61.31486111,3.813613053,3.689797482,-0.123815571,0.97
LOC00561,15.24041667,-61.31458333,3.813613053,3.689797482,-0.123815571,0.97
LOC00562,15.24041667,-61.31430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00563,15.24041667,-61.31347222,3.813613053,3.689797482,-0.123815571,0.97
LOC00564,15.24041667,-61.31263889,3.813613053,3.689797482,-0.123815571,0.97
LOC00565,15.24069444,-61.32458333,3.813613053,3.689797482,-0.123815571,0.97
LOC00566,15.24069444,-61.32430556,3.813613053,3.689797482,-0.123815571,0.97
LOC00567,15.24069444,-61.32402778,3.813613053,3.689797482,-0.123815571,0.97
LOC00568,15.24069444,-61.32347222,3.813613053,3.689797482,-0.123815571,0.97
LOC00569,15.24069444,-61.32319444,3.813613053,3.689797482,-0.123815571,0.97
LOC00570,15.24069444,-61.32263889,3.813613053,3.689797482,-0.123815571,0.97
LOC00571,15.24069444,-61.32236111,3.813613053,3.689797482,-0.123815571,0.97
LOC00572,15.24069444,-61.32152778,3.813613053,3.689797482,-0.123815571,0.97
LOC00573,15.24069444,-61.32125,3.813613053,3.689797482,-0.123815571,0.97
LOC00574,15.24069444,-61.32097222,3.813613053,3.689797482,-0.123815571,0.97
LOC00575,15.24069444,-61.31930556,3.813613053,3.689797482,-0.123815571,0.97
LOC00576,15.24069444,-61.31791667,3.813613053,3.689797482,-0.123815571,0.97
LOC00577,15.24069444,-61.31763889,3.813613053,3.689797482,-0.123815571,0.97
LOC00578,15.24069444,-61.31708333,3.813613053,3.689797482,-0.123815571,0.97
LOC00579,15.24069444,-61.31680556,3.813613053,3.689797482,-0.123815571,0.97
LOC00580,15.24069444,-61.31652778,3.813613053,3.689797482,-0.123815571,0.97
LOC00581,15.24069444,-61.31625,3.813613053,3.689797482,-0.123815571,0.97
LOC00582,15.24069444,-61.31597222,3.813613053,3.689797482,-0.123815571,0.97
LOC00583,15.24069444,-61.31569444,3.813613053,3.689797482,-0.123815571,0.97
LOC00584,15.24069444,-61.31541667,3.813613053,3.689797482,-0.123815571,0.97
LOC00585,15.24069444,-61.31513889,3.813613053,3.689797482,-0.123815571,0.97
LOC00586,15.24069444,-61.31486111,3.813613053,3.689797482,-0.123815571,0.97
LOC00587,15.24069444,-61.31263889,3.813613053,3.689797482,-0.123815571,0.97
LOC00588,15.24097222,-61.32486111,3.813613053,3.689797482,-0.123815571,0.97
LOC00589,15.24097222,-61.32458333,3.813613053,3.689797482,-0.123815571,0.97
LOC00590,15.24097222,-61.32347222,3.813613053,3.689797482,-0.123815571,0.97
LOC00591,15.24097222,-61.32263889,3.813613053,3.689797482,-0.123815571,0.97
LOC00592,15.24097222,-61.32236111,3.813613053,3.689797482,-0.123815571,0.97
LOC00593,15.24097222,-61.32180556,3.813613053,3.689797482,-0.123815571,0.97
LOC00594,15.24097222,-61.32152778,3.813613053,3.689797482,-0.123815571,0.97
LOC00595,15.24097222,-61.32125,3.813613053,3.689797482,-0.123815571,0.97
